imdb_title_id	title	year	genre	director	avg_vote
tt2226519	Plush	2013	Drama, Thriller	Catherine Hardwicke	5.3
tt2227430	Srimannarayana	2012	Drama	Ravi C. Kumar	4.2
tt2229201	Hiszpanka	2015	Action, Crime, History	Lukasz Barczyk	4.1
tt2229319	Omertà	2012	Crime, Drama, Thriller	Luc Dionne	5.9
tt2229952	Gitaskog	2015	Action, Drama, Horror	Drazen Baric	3.5
tt2230342	Spieltrieb	2013	Drama	Gregor Schnitzler	5.3
tt2231389	Melaza	2012	Drama	Carlos Lechuga	6.6
tt2232578	Canopy	2013	Adventure, Drama, Thriller	Aaron Wilson	4.9
tt2233979	Beatus	2018	Drama, Horror, Mystery	Tommy Bertelsen	4.9
tt2234003	Calvario	2014	Comedy, Drama	John Michael McDonagh	7.4
tt2234011	Charsoo	2014	Drama, Thriller	Farhad Najafi	4.4
tt2234032	Stay	2013	Drama	Wiebke von Carolsfeld	5.6
tt2234429	Sparks	2013	Action, Thriller	Todd Burrows, Christopher Folino	5.5
tt2235164	Nachtlärm	2012	Drama, Thriller	Christoph Schaub	5.8
tt2235602	Candid	2014	Horror, Thriller	Vishnu Seesahai	5.2
tt2235751	Konvoy	2012	Drama	Aleksey Mizgiryov	6.2
tt2235858	Rebel	2012	Action, Comedy, Drama	Lawrence Raghavendra	4.7
tt2236160	Nightlight	2015	Horror, Thriller	Scott Beck, Bryan Woods	4.4
tt2236686	Copycat	2016	Comedy	Kevin Cook, Todd Rodgers	4.8
tt2237008	Remedy	2013	Drama	Cheyenne Picardo	5.1
tt2237448	Hunter	2013	Drama	Ian Samplin	4.6
tt2239512	Seenelkäik	2012	Adventure, Comedy, Thriller	Toomas Hussar	6.8
tt2241047	Betrayal	2013	Action, Adventure, Crime	Jack Topalian	3.7
tt2241069	Carl	2012	Horror, Thriller	Greg Daniel	2.7
tt2241207	Hibakusha	2012	Animation, Biography, History	Choz Belen, Steve Nguyen	7.0
tt2241471	Revenant	2012	Horror	Derek Cole	4.3
tt2241475	Riot	2017	Action, Crime	Simon Phillips	4.7
tt2241750	Drown	2015	Drama, Romance, Sport	Dean Francis	5.6
tt2242176	Horsehead	2014	Fantasy, Horror, Mystery	Romain Basset	4.9
tt2243260	Swung	2015	Drama, Romance	Colin Kennedy	4.6
tt2244376	Bwakaw	2012	Drama	Jun Lana	7.0
tt2244642	B4	2012	Sci-Fi, Thriller	Matthew Stedman	4.9
tt2245151	Supremacy	2014	Drama, Thriller	Deon Taylor	5.7
tt2245188	Contest	2013	Drama, Family	Anthony Joseph Giunta	5.5
tt2245279	Weaverfish	2013	Drama, Horror, Romance	Harrison Wall	4.2
tt2246724	Ghanchakkar	2013	Comedy, Crime, Thriller	Raj Kumar Gupta	5.8
tt2246837	Maattrraan	2012	Action, Sci-Fi, Thriller	K.V. Anand	6.0
tt2246953	Rentaneko	2012	Comedy, Drama	Naoko Ogigami	6.9
tt2247109	Verraaiers	2012	Drama, War	Paul Eilers	7.1
tt2248739	Departure	2015	Drama, Romance	Andrew Steggall	6.7
tt2249167	Trapped	2012	Adventure, Drama, Thriller	Philippe Weibel	5.1
tt2249179	Victoria	2013	Drama, Romance	Torun Lian	5.6
tt2249221	Zulu	2013	Crime, Drama, Thriller	Jérôme Salle	6.7
tt2249388	Kasi	2001	Drama	Vinayan	7.0
tt2249712	Araf	2012	Drama	Yesim Ustaoglu	6.2
tt2251227	Blackout	2013	Thriller	Matthew K. Hacker	3.0
tt2251251	Chocó	2012	Drama	Jhonny Hendrix	6.8
tt2251275	Cycle	2012	Animation, Mystery, Sci-Fi	Zoltan Sostai	4.7
tt2251482	Nadarha	2011	Comedy, Drama	Mohammad Reza Arab	5.1
tt2251828	Territoriya	2015	Adventure, Drama	Aleksandr Melnik	6.5
tt2254131	Shelter	2015	Drama, Sci-Fi, Thriller	Wrion Bowling, Adam C. Caudill	4.8
tt2255934	Aiyyaa	2012	Comedy, Romance	Sachin Kundalkar	4.4
tt2256514	Rush	2012	Crime, Thriller	Shamin Desai	3.7
tt2256570	Vilsen	2016	Action, Crime, Drama	Rasmus Tirzitis	6.9
tt2256811	Rufus	2012	Drama, Horror	Dave Schultz	6.3
tt2256833	Seedlings	2013	Drama	Meher Jaffri, Mansoor Mujahid	6.9
tt2258337	Eega	2012	Action, Fantasy	S.S. Rajamouli, J.V.V. Sathyanarayana	7.7
tt2258399	Iconoclast	2012	Fantasy	Sean-Michael Argo	1.5
tt2258465	Mamy	2012	Comedy, Drama	Evgeniy Abyzov, Sarik Andreasyan	6.7
tt2258565	Samoubiytsy	2012	Comedy	Egor Baranov	5.5
tt2258583	Sevenes	2011	Action, Crime, Drama	Joshiy	5.1
tt2258713	Villegas	2012	Drama	Gonzalo Tobal	6.5
tt2259858	Asylum	2014	Comedy, Horror	Todor Chapkanov	2.5
tt2259968	Piloto	2016	Action, Drama, Thriller	William S. Goldstein, Alberto Marenco	5.8
tt2261287	Ballerina	2016	Animation, Adventure, Comedy	Eric Summer, Éric Warin	6.8
tt2261439	Dealer	2012	Drama	Nick DeMatteo	4.7
tt2261719	Dzhungli	2012	Adventure, Comedy	Aleksandr Voytinskiy	5.0
tt2261891	Nina	2012	Drama	Elisa Fuksas	4.8
tt2262126	Kalakalappu	2012	Comedy	Sundar C.	6.9
tt2262129	Spidarlings	2016	Comedy, Horror, Musical	Selene Kapsaski	6.8
tt2262157	Sunday	2014	Drama, Romance	Michelle Joy	5.8
tt2262175	Svengali	2013	Comedy, Music	John Hardwick	5.6
tt2262183	SüperTürk	2012	Comedy	Tamer Karadagli	2.0
tt2262189	Talenttyven	2012	Comedy	Jonatan Spang	4.5
tt2262518	Spaceman	2016	Comedy, Drama	Brett Rapkin	5.3
tt2263210	Convenience	2013	Comedy	Keri Collins	6.0
tt2263640	Galore	2013	Drama	Rhys Graham	6.1
tt2265191	Bumboo	2012	Comedy	Jagdish Rajpurohit	6.1
tt2265207	Charmurti	1978	Comedy	Umanath Bhattacharya	7.0
tt2265381	Ishq	2012	Comedy, Romance	Vikram K. Kumar	7.3
tt2265651	Untouched	2017	Crime, Drama	Raphael Vieira	5.7
tt2266829	Sharlatan	2005	Action, Comedy, Fantasy	Arash Moayerian	2.5
tt2267712	Neposlusni	2014	Drama	Mina Djukic	6.6
tt2268018	Neron	2016	Action, Drama, Horror	Mitesh Kumar Patel, Sam Son	2.6
tt2268573	Stranded	2013	Horror, Sci-Fi	Roger Christian	3.5
tt2270802	Sputnik	2013	Adventure, Family	Markus Dietrich	6.0
tt2271641	Thaandavam	2012	Action, Thriller	A.L. Vijay, A.L. Vijay	6.1
tt2271777	Bowling	2012	Comedy	Marie-Castille Mention-Schaar	4.9
tt2272756	Windigo	2011	Horror	James Hardiment	4.4
tt2273648	Misirlou	2017	Action, Fantasy, Horror	Trevor Simms	4.7
tt2274648	Hellboy	2019	Action, Adventure, Fantasy	Neil Marshall	5.2
tt2275763	Iskuplenie	2012	Drama, War	Aleksandr Proshkin	5.1
tt2275802	Satyagraha	2013	Drama	Prakash Jha	5.9
tt2275917	Purification	2012	Horror, Thriller	Joseph Ciminera	4.4
tt2275946	Redirected	2014	Action, Comedy, Crime	Emilis Velyvis	6.6
tt2275949	Silence	2012	Drama	Pat Collins	6.7
tt2280358	Omnívoros	2013	Horror, Thriller	Óscar Rojo	5.6
tt2280964	Real	2013	Drama, Sci-Fi	Kiyoshi Kurosawa	5.7
tt2281002	Cult	2013	Horror	Kôji Shiraishi	5.3
tt2281103	Aravaan	2012	Action, Adventure, Drama	Vasanthabalan	6.8
tt2282703	Psychotic	2012	Action, Horror, Thriller	Johnny Johnson	3.0
tt2282989	Supermarket	2012	Thriller	Maciej Zak	5.4
tt2285481	Metamorphosis	2011	Horror	Hajime Ohata	5.3
tt2287655	Bitchkram	2012	Drama	Andreas Öhman	6.0
tt2287661	Blondie	2012	Drama	Jesper Ganslandt	4.7
tt2287675	Cockpit	2012	Comedy	Mårten Klingberg	5.7
tt2287699	Dirizhyor	2012	Drama	Pavel Lungin	6.4
tt2287715	Ego	2013	Drama	Lisa James Larsson	6.2
tt2287973	Rachcha	2012	Action	Sampath Nandi	4.4
tt2290129	Arrestatemi	2013	Drama, Mystery, Thriller	Jean-Paul Lilienfeld	5.5
tt2290397	Alaska	2015	Drama, Romance	Claudio Cupellini	6.7
tt2290543	Nidra	2012	Drama	Sidharth Bharathan	6.4
tt2290840	Masquerade	2012	Drama, History	Chang-min Choo	7.8
tt2291284	Subterranea	2015	Drama, Mystery	Mathew Miller	3.9
tt2292625	Chakravyuh	2012	Action, Drama, Thriller	Prakash Jha	6.8
tt2292903	Rubberneck	2012	Drama, Thriller	Alex Karpovsky	5.3
tt2292948	Brutal	2014	Action, Drama, Horror	Donald Lawrence Flaherty, Colin Follenweider	2.7
tt2293060	Americons	2015	Action, Biography, Crime	Theo Avgerinos	5.1
tt2293640	Minions	2015	Animation, Adventure, Comedy	Kyle Balda, Pierre Coffin	6.4
tt2293750	Scorned	2013	Comedy, Crime, Horror	Mark Jones	4.7
tt2294567	Dhammu	2012	Action, Drama	Boyapati Srinu	5.2
tt2294861	Lotgenoten	2013	Drama	Stephan Brenninkmeijer	5.0
tt2295564	McCanick	2013	Crime, Drama, Mystery	Josh C. Waller	4.7
tt2296697	Concussion	2013	Drama	Stacie Passon	5.7
tt2296857	Melody	2014	Drama	Bernard Bellefroid	6.2
tt2298416	Suzanne	2013	Drama	Katell Quillévéré	6.7
tt2299842	Pietà	2012	Crime, Drama	Ki-duk Kim	7.2
tt2299954	Izmena	2012	Drama	Kirill Serebrennikov	6.4
tt2300488	Odumiranje	2013	Drama	Milos Pusic	7.0
tt2300552	Auteur	2014	Comedy, Drama, Horror	George Cameron Romero	5.0
tt2302945	Tukaram	2012	Biography, Drama, History	Chandrakant Kulkarni	7.2
tt2302966	I	2015	Action, Drama, Thriller	S. Shankar	7.3
tt2304573	Daruvu	2012	Action, Comedy, Fantasy	Siva	5.0
tt2305051	Wild	2014	Biography, Drama	Jean-Marc Vallée	7.1
tt2306441	Middleground	2017	Drama, Romance	Alisa Khazanova	3.9
tt2308673	Ferox	2013	Drama	Thoromar Jonsson	5.6
tt2308773	Ishaqzaade	2012	Action, Drama, Romance	Habib Faisal	6.5
tt2310316	Inspiration	2016	Horror, Thriller	Jason Armstrong	6.5
tt2310792	Healing	2014	Drama	Craig Monahan	6.7
tt2310958	Summertime	2012	Comedy, Horror, Musical	Norberto Ramos del Val	3.7
tt2311526	Puppylove	2013	Romance	Delphine Lehericey	5.7
tt2311776	Dementamania	2013	Horror, Thriller	Kit Ryan	5.6
tt2312718	Homefront	2013	Action, Crime, Thriller	Gary Fleder	6.5
tt2315388	Yona	2014	Biography	Nir Bergman	6.6
tt2315582	Una	2016	Drama, Romance	Benedict Andrews	6.2
tt2315596	Galveston	2018	Action, Crime, Drama	Mélanie Laurent	6.2
tt2316411	Enemy	2013	Drama, Mystery, Thriller	Denis Villeneuve	6.9
tt2317127	Sync	2012	Action, Sci-Fi	Sam Gorski, Niko Pueringer	7.4
tt2318268	Mantervention	2014	Comedy	Stuart Acher	4.8
tt2318360	Morgana	2012	Horror	Ramón Obón	3.6
tt2318401	Bandook	2013	Crime, Thriller	Aditya Om	5.9
tt2318564	Chimères	2013	Drama, Horror, Romance	Olivier Beguin	5.1
tt2318601	Margarita	2012	Comedy, Drama	Dominique Cardona, Laurie Colbert	6.2
tt2319142	Tower	2012	Drama	Kazik Radwanski	5.7
tt2319739	41	2012	Drama, Sci-Fi	Glenn Triggs	6.4
tt2321449	Nyanki	2012	Comedy	Ashot Keshchyan	3.5
tt2321502	Uncanny	2015	Drama, Horror, Sci-Fi	Matthew Leutwyler	6.2
tt2321517	Shpion	2012	Action, Drama, Thriller	Aleksey Andrianov	5.4
tt2321549	Babadook	2014	Drama, Horror	Jennifer Kent	6.8
tt2322415	Delirium	2015	Horror	Jared Stanton	2.9
tt2322517	Mojave	2015	Drama, Thriller	William Monahan	5.2
tt2323372	Nullpunkt	2014	Drama	Mihkel Ulk	7.4
tt2323804	Gilgamesh	2014	Drama, Fantasy, Horror	Richard Chandler	3.6
tt2324928	Alienate	2016	Drama, Horror, Sci-Fi	Michael Shumway	2.7
tt2325002	Freezer	2014	Action, Thriller	Mikael Salomon	5.2
tt2325518	Beneath	2013	Horror, Sci-Fi, Thriller	Larry Fessenden	3.7
tt2325539	Bagavathi	2002	Action, Drama	A. Venkatesh	5.0
tt2325611	Cyanure	2013	Drama, Romance	Séverine Cornamusaz	6.0
tt2325977	Strangerland	2015	Drama, Mystery, Thriller	Kim Farrant	5.2
tt2326107	Youth	2002	Drama, Romance	Vincent Selva	5.6
tt2326124	Supercollider	2013	Action, Adventure, Drama	Jeffery Scott Lando	3.4
tt2327243	Clubhouse	2013	Comedy, Crime, Drama	Yuri Shapochka	6.6
tt2327453	Offline	2012	Drama	Peter Monsaert	7.1
tt2327589	Almoutabaki	1995	Drama, History	Seifollah Dad	7.2
tt2328505	Ashura	2012	Animation, History, Horror	Kei'ichi Sato	6.7
tt2328737	Saltwater	2012	Romance	Charlie Vaughn	4.7
tt2329454	Bêrîtan	2006	Drama, War	Jinda Baran, Halil Uysal	7.0
tt2329582	Voyage	2013	Drama	Scud	4.6
tt2330098	Upendra	1999	Drama, Thriller	Upendra	8.8
tt2330380	Specter	2012	Horror, Sci-Fi, Thriller	Jordan Graham	4.1
tt2330927	Julayi	2012	Action, Comedy	Trivikram Srinivas	7.2
tt2331047	Rememory	2017	Drama, Mystery, Sci-Fi	Mark Palansky	6.2
tt2331066	Orda	2012	Biography, Drama, History	Andrey Proshkin	6.2
tt2331167	Naan	2012	Crime, Drama, Thriller	Jeeva Shankar	7.5
tt2332573	Clownwise	2013	Comedy, Drama	Viktor Taus	6.5
tt2332629	Frauensee	2012	Drama	Zoltan Paul	5.5
tt2333508	Dragonfyre	2013	Action, Adventure, Fantasy	Kohl Glass	3.4
tt2334739	Masters	2012	Action, Mystery, Thriller	Johny Antony	5.7
tt2336284	Blitzpatrollie	2013	Action, Comedy, Crime	Andrew Wessels	5.5
tt2338062	Cinemanovels	2013	Comedy, Drama, Romance	Terry Miles	5.1
tt2338151	PK	2014	Comedy, Drama, Musical	Rajkumar Hirani	8.1
tt2338355	Tsunagu	2012	Drama	Yûichirô Hirakawa	6.5
tt2338708	MurderDrome	2013	Action, Horror, Sport	Daniel Armstrong	4.3
tt2338846	Gold	2013	Adventure, Drama, Western	Thomas Arslan	6.2
tt2338864	Finsterworld	2013	Drama	Frauke Finsterwalder	6.9
tt2339351	Alyah	2012	Drama	Elie Wajeman	6.0
tt2339367	Ape	2012	Comedy, Drama, Fantasy	Joel Potrykus	6.0
tt2339505	Kochadaiiyaan	2014	Animation, Action	Soundarya R. Ashwin	6.3
tt2339549	Maximum	2012	Action, Crime, Drama	Kabeer Kaushik	4.9
tt2340888	Survivors	2015	Drama, Horror, Thriller	Adam Spinks	4.5
tt2343465	Dzma	2014	Drama	Thierry Grenade, Téona Grenade	6.7
tt2343582	Zerre	2012	Drama	Erdem Tepegoz	6.6
tt2343617	Leijonasydän	2013	Drama, Romance	Dome Karukoski	7.0
tt2343847	Zenda	2009	Drama	Avadhoot Gupte	7.0
tt2344672	Kadal	2013	Drama, Romance	Mani Ratnam	5.4
tt2344678	Himmatwala	2013	Action, Comedy	Sajid Khan	1.7
tt2344824	Friday	2012	Family	Lijin Jose	5.9
tt2345112	Parkland	2013	Drama, History, Mystery	Peter Landesman	6.4
tt2345561	Grandmaster	2012	Action, Thriller	B. Unnikrishnan	7.0
tt2345567	Haunter	2013	Fantasy, Horror, Mystery	Vincenzo Natali	5.9
tt2347479	Pavilion	2012	Drama	Tim Sutton	6.1
tt2350496	Lunchbox	2013	Drama, Romance	Ritesh Batra	7.8
tt2350734	Jayhawkers	2014	Biography	Kevin Willmott	6.3
tt2351576	Deldadeh	2008	Comedy	Ghodratollah Solh Mirzayi	3.7
tt2352892	Wasteland	2013	Drama, Horror	Tom Wadlow	3.4
tt2355765	Ordinary	2012	Comedy, Drama, Musical	Sugeeth	6.6
tt2355791	Polladhavan	2007	Action	Vetrimaaran	7.6
tt2356860	Karaoglan	2013	Action, Comedy, History	Kudret Sabanci	3.7
tt2357129	Jobs	2013	Biography, Drama	Joshua Michael Stern	5.9
tt2357144	37	2014	Mystery, Romance, Thriller	Randall Batinkoff	6.1
tt2357201	Maman	2012	Comedy, Drama	Alexandra Leclère	5.1
tt2357461	Miele	2013	Drama	Valeria Golino	6.8
tt2357489	Zanjeer	2013	Action, Drama	Apoorva Lakhia	3.2
tt2357664	Sanandresito	2012	Comedy	Alessandro Angulo	6.1
tt2358412	David	2013	Action, Crime, Drama	Bejoy Nambiar	6.2
tt2358592	Lucia	2013	Drama, Sci-Fi, Thriller	Pawan Kumar	8.3
tt2359002	Daglicht	2013	Drama, Mystery, Thriller	Diederik Van Rooijen	7.0
tt2359175	Mayamohini	2012	Comedy, Drama	Jose Thomas	3.5
tt2359290	Sudigaadu	2012	Action, Comedy	Srinivasa Rao Bhimaneni	5.7
tt2359473	XL	2013	Drama	Marteinn Thorsson	5.7
tt2359656	Catimini	2012	Drama	Nathalie Saint-Pierre	6.9
tt2359746	Pancharangi	2010	Drama	Yograj Bhat	7.2
tt2359810	Raanjhanaa	2013	Drama, Romance	Aanand L. Rai	7.6
tt2360318	Yük	2012	Drama	Erden Kiral	5.6
tt2360586	Provoked	2016	Horror	Jordan Pacheco	2.8
tt2361746	Haraamkhor	2015	Drama, Romance	Shlok Sharma	6.4
tt2362036	Daylight	2013	Drama, Horror, Mystery	David McCracken, Joel Townsend	4.0
tt2362062	Parviz	2012	Crime, Drama, Thriller	Majid Barzegar	7.3
tt2363178	Hotell	2013	Drama	Lisa Langseth	6.4
tt2363255	Laptop	2012	Drama	Kaushik Ganguly	7.0
tt2365879	Kid	2012	Drama	Fien Troch	6.5
tt2367996	Mugamoodi	2012	Action, Adventure	Mysskin	4.9
tt2369205	Pionér	2013	Adventure, Drama, Thriller	Erik Skjoldbjærg	6.0
tt2369223	Presentimientos	2013	Drama	Santiago Tabernero	5.8
tt2369333	Student	2012	Drama	Darezhan Omirbayev	5.5
tt2370138	Criticsized	2016	Action, Crime, Drama	Carl T. Evans	3.7
tt2371158	Oorlogsgeheimen	2014	Drama, Family, History	Dennis Bots	7.1
tt2371287	Camp	2013	Drama	Jacob Roebuck	6.9
tt2372222	Kick	2014	Action, Comedy	Sajid Nadiadwala	5.3
tt2372760	Hemma	2013	Comedy, Drama, Romance	Maximilian Hult	6.8
tt2373600	Amaravathi	1993	Romance	Selva	6.1
tt2374196	Solo	2013	Mystery, Thriller	Isaac Cravit	4.6
tt2374902	Málmhaus	2013	Drama	Ragnar Bragason	7.1
tt2375278	BFFs	2014	Comedy	Andrew Putschoegl	5.6
tt2375473	Run	2014	Drama	Philippe Lacôte	6.2
tt2375844	Fractured	2015	Drama, Horror, Thriller	Lance Kawas	2.4
tt2377414	Beyond	2014	Drama, Romance, Sci-Fi	Joseph Baker, Tom Large	3.9
tt2378000	Pridyider	2012	Horror	Rico Maria Ilarde	4.2
tt2378453	Savaged	2013	Action, Fantasy, Horror	Michael S. Ojeda	5.5
tt2378884	Cavemen	2013	Comedy	Herschel Faber	5.3
tt2379418	Viola	2012	Drama	Matías Piñeiro	6.1
tt2379653	3	2012	Comedy, Drama	Pablo Stoll	6.2
tt2379713	Spectre	2015	Action, Adventure, Thriller	Sam Mendes	6.8
tt2380207	Stockholm	2013	Drama, Romance	Borja Soler, Rodrigo Sorogoyen	6.9
tt2380301	Treachery	2013	Drama, Thriller	Travis Romero	3.2
tt2380307	Coco	2017	Animation, Adventure, Family	Lee Unkrich, Adrian Molina	8.4
tt2381111	Brooklyn	2015	Drama, Romance	John Crowley	7.5
tt2381213	Sundown	2016	Action, Comedy, Romance	Fernando Lebrija	5.4
tt2381931	Compulsion	2013	Comedy, Drama, Thriller	Egidio Coccimiglio	4.5
tt2381989	Skytten	2013	Crime, Drama, Thriller	Annette K. Olesen	5.5
tt2382054	Random	2013	Drama, Music, Mystery	Pavel Khvaleev	3.9
tt2382396	Joe	2013	Crime, Drama	David Gordon Green	6.9
tt2384530	Muffa	2012	Drama	Ali Aydin	6.5
tt2384688	Muge	2012	Drama	Kyu-hwan Jeon	6.3
tt2385074	Thanatomorphose	2012	Horror	Éric Falardeau	4.7
tt2385119	Kilimanjaro	2013	Drama, Romance	Walter Strafford	5.9
tt2385211	Slink	2013	Horror, Thriller	Jared Masters	2.4
tt2385227	Sunrise	2014	Crime, Drama, Mystery	Partho Sen-Gupta	6.3
tt2385522	Hyperfutura	2013	Sci-Fi	James O'Brien	2.4
tt2386203	Captive	2013	Action, Thriller	Jordan Brown, Jonatan Burnett	3.9
tt2386278	Haunt	2013	Horror, Mystery, Romance	Mac Carter	5.2
tt2386295	Shadow	2013	Action, Crime, Drama	Meher Ramesh	3.8
tt2386342	Anjaneya	2003	Action, Crime, Drama	N. Maharajan	3.6
tt2387224	Aarohanam	2012	Drama, Family	Lakshmi Ramakrishnan	6.6
tt2387513	Libertador	2013	Biography, Drama, History	Alberto Arvelo	6.8
tt2387692	Souvenir	2016	Drama, Music, Romance	Bavo Defurne	6.0
tt2388050	Flipped	2015	Drama, Thriller	Harris Demel	5.6
tt2388621	1982	2013	Drama	Tommy Oliver	7.0
tt2389974	Aatma	2013	Drama, Horror, Thriller	Suparn Verma	3.8
tt2390253	Eungyo	2012	Drama, Romance	Ji-woo Jung	6.7
tt2390281	Max	2012	Comedy	Stéphanie Murat	5.1
tt2390630	Medeas	2013	Drama	Andrea Pallaoro	6.3
tt2391094	Isolados	2014	Horror, Mystery, Thriller	Tomas Portella	5.5
tt2391706	Thappana	2012	Action, Drama	Johny Antony	4.7
tt2391732	Sundara	2012	Comedy, Drama, Family	S. Prabhakaran	6.9
tt2392447	Ungli	2014	Crime, Drama, Thriller	Renzil D'Silva	5.7
tt2392451	Vulcania	2015	Thriller	José Skaf	4.9
tt2392672	Réalité	2014	Comedy	Quentin Dupieux	6.9
tt2392842	Targeting	2014	Drama	Tarique Qayumi	4.6
tt2393174	Dracano	2013	Action, Adventure, Comedy	Kevin O'Neill	3.0
tt2393296	Karma	2015	Crime, Mystery, Thriller	R. Arvind	6.6
tt2393324	Icche	2011	Drama	Shiboprosad Mukherjee, Nandita Roy	7.6
tt2393805	Gabriel	2014	Drama, Family, Thriller	Lou Howe	6.4
tt2393825	Home	2013	Drama	Jono Oliver	7.0
tt2393827	Howl	2015	Action, Fantasy, Horror	Paul Hyett	5.4
tt2393902	Thiruthani	2012	Action, Family	Perarasu	1.3
tt2394021	Kusursuzlar	2013	Drama, Family, Mystery	Ramin Matin	6.3
tt2395146	Doomsdays	2013	Drama	Eddie Mullins	6.7
tt2396589	Mudbound	2017	Drama, War	Dee Rees	7.4
tt2397431	Amsterdam	2013	Thriller	Stefan Miljevic	6.3
tt2397535	Predestination	2014	Action, Drama, Sci-Fi	Michael Spierig, Peter Spierig	7.5
tt2398340	Tadakha	2013	Action	Kishore Kumar Pardasani	5.5
tt2400377	Kaksparsh	2012	Drama, Family, History	Mahesh Manjrekar	7.9
tt2400399	Masala	2012	Comedy, Drama	Sandesh Kulkarni	7.2
tt2401097	Tracers	2015	Action, Crime, Drama	Daniel Benmayor	5.6
tt2401199	Espectro	2013	Horror, Thriller	Alfonso Pineda Ulloa	4.8
tt2401719	Prague	2013	Horror, Mystery, Romance	Ashish R. Shukla	5.8
tt2401807	Tokarev	2014	Action, Crime, Thriller	Paco Cabezas	5.0
tt2401878	Anomalisa	2015	Animation, Comedy, Drama	Duke Johnson, Charlie Kaufman	7.3
tt2402127	Kick	2015	Drama, Horror, Thriller	Marcus Warren	2.8
tt2402577	Denis	2013	Comedy	Lionel Bailliu	4.4
tt2402603	Felony	2013	Crime, Drama, Thriller	Matthew Saville	6.1
tt2402927	Carol	2015	Drama, Romance	Todd Haynes	7.2
tt2403453	Tomogui	2013	Drama	Shinji Aoyama	6.0
tt2403899	Kokoko	2012	Drama	Dunya Smirnova	6.8
tt2404299	Lovesick	2014	Comedy, Romance	Luke Matheny	5.2
tt2404555	Copperhead	2013	Drama	Ron Maxwell	5.5
tt2404801	Kumki	2012	Drama	Prabu Solomon	7.1
tt2404818	Saattai	2012	Drama, Family	Anbazhagan	7.2
tt2404940	Blessid	2015	Drama	Rob Fitz	5.7
tt2404980	Deal	2012	Comedy, Drama	Eddy Terstall	6.3
tt2405182	Betoniyö	2013	Drama	Pirjo Honkasalo	6.4
tt2407380	Test	2013	Drama	Chris Mason Johnson	6.5
tt2408566	Creeper	2012	Horror	Matthew Gunnoe	4.8
tt2408912	Chorabali	2012	Action, Crime, Thriller	Redoan Rony	7.3
tt2409300	Killers	2014	Action, Crime, Drama	Kimo Stamboel, Timo Tjahjanto	6.4
tt2409812	Flutter	2014	Drama	Eric Hueber	5.7
tt2410266	Zhazhda	2013	Drama, War	Dmitriy Tyurin	6.9
tt2410798	Gamani	2011	Action, Drama, War	Sarath Weerasekara	7.6
tt2411908	Akam	2012	Thriller	Shalini Usha Nair	6.1
tt2412338	Ganchub	2012	Action, Comedy	Min-ho Woo	6.3
tt2412568	Ragamuffin	2014	Biography, Drama	David Leo Schultz	6.8
tt2413338	Abducted	2013	Horror, Sci-Fi, Thriller	Lucy Phillips, Glen Scantlebury	4.5
tt2414766	Frequencies	2013	Mystery, Romance, Sci-Fi	Darren Paul Fisher	6.8
tt2416822	Doch	2012	Drama	Aleksandr Kasatkin, Natalya Nazarova	7.3
tt2417540	36	2012	Drama	Nawapol Thamrongrattanarit	7.0
tt2417560	Filmistaan	2012	Comedy	Nitin Kakkar	7.3
tt2419544	Rocker	2012	Drama	Marian Crisan	6.4
tt2420124	Wendy	2020	Drama, Fantasy	Benh Zeitlin	5.7
tt2420876	Chicken	2015	Drama	Joe Stephenson	6.7
tt2421224	Silmäterä	2013	Drama	Jan Forsström	6.0
tt2421868	Allure	2014	Drama	Vladan Nikolic	7.2
tt2424752	Belenggu	2012	Horror, Mystery, Thriller	Upi Avianto	6.2
tt2425466	Warren	2014	Comedy, Drama, Romance	Alex Beh	4.9
tt2425486	Gloria	2013	Comedy, Drama, Romance	Sebastián Lelio	6.8
tt2425852	Skumtimmen	2013	Drama, Mystery, Thriller	Daniel Alfredson	5.7
tt2427836	Safari	2013	Thriller	Darrell Roodt	4.3
tt2428170	Creep	2014	Horror, Thriller	Patrick Brice	6.3
tt2428726	Inverse	2014	Mystery, Sci-Fi	Matt Duggan	4.6
tt2429086	Hero	2012	Action, Drama, Thriller	Deepan	3.7
tt2429144	Chambaili	2013	Crime, Drama, Thriller	Ismail Jillani	7.7
tt2429638	Viceværten	2012	Drama	Katrine Wiedemann	5.4
tt2430044	Joséphine	2013	Comedy, Romance	Agnès Obadia	5.8
tt2431286	Philomena	2013	Biography, Comedy, Drama	Stephen Frears	7.6
tt2431576	Animus	2013	Horror, Thriller	Quin Davis	2.7
tt2435286	Redlands	2014	Drama	John Brian King	4.8
tt2436046	Antboy	2013	Adventure, Comedy, Family	Ask Hasselbalch	5.2
tt2436452	Exhibition	2013	Drama	Joanna Hogg	5.8
tt2438764	Rajjo	2013	Drama, Romance	Vishwas Patil	2.4
tt2440354	Naayak	2013	Action	Vinayak V.V.	5.5
tt2441806	Jeomjaengyideul	2012	Comedy	Jeong-won Shin	5.7
tt2442620	Paradox	2016	Drama, Romance, Sci-Fi	Steven Chang, Stevo Chang	5.9
tt2442670	Petchakat	2014	Biography, Crime, Drama	Tom Waller	6.4
tt2445568	Outlawed	2018	Action	Adam Collins, Luke Radford	5.0
tt2446746	Heretic	2012	Horror	Peter Handford	3.2
tt2446980	Joy	2015	Biography, Drama	David O. Russell	6.6
